Year,Exporter,Importer,Weight,Exporter_region,Import_region
2012,Uganda,Kenya,13970.34,Sub-Saharan Africa,Sub-Saharan Africa
2012,Kenya,Kazakhstan,13823.6,Sub-Saharan Africa,Central and Southern Asia
2012,India,Iran,13722.008,Central and Southern Asia,Central and Southern Asia
2012,United Arab Emirates,Saudi Arabia,13542.129,Northern Africa and Western Asia,Northern Africa and Western Asia
2012,Sri Lanka,Russian Federation,13130.071,Central and Southern Asia,Europe
2012,Vietnam,Russian Federation,12997.551,Eastern and South-Eastern Asia (excl. China),Europe
2012,Malawi,South Africa,12810.977,Sub-Saharan Africa,Sub-Saharan Africa
2012,China,Japan,12762.683,China,Eastern and South-Eastern Asia (excl. China)
2012,Vietnam,"Other Asia, nes",12698.521,Eastern and South-Eastern Asia (excl. China),
2012,Vietnam,"Areas, nes",12665.256,Eastern and South-Eastern Asia (excl. China),
2012,India,Kazakhstan,12622.319,Central and Southern Asia,Central and Southern Asia
2012,Indonesia,United Kingdom,12338.156,Eastern and South-Eastern Asia (excl. China),Europe
2012,Argentina,Chile,12303.902,Latin America and the Caribbean,Latin America and the Caribbean
2012,China,United States,11150.352,China,Northern America
2012,China,United States,11068.814,China,Northern America
2012,China,Russian Federation,10766.943,China,Europe
2012,China,Algeria,10628.128,China,Northern Africa and Western Asia
2012,Tanzania,Kenya,10499.006,Sub-Saharan Africa,Sub-Saharan Africa
2012,China,Mauritania,10412.128,China,Sub-Saharan Africa
2012,Sri Lanka,Syria,10058.844,Central and Southern Asia,Northern Africa and Western Asia
2012,Malawi,United Kingdom,10058.712,Sub-Saharan Africa,Europe
2012,Burundi,"Areas, nes",9724.835,Sub-Saharan Africa,
2012,Indonesia,Russian Federation,9660.316,Eastern and South-Eastern Asia (excl. China),Europe
2012,India,United States,9431.32,Central and Southern Asia,Northern America
2012,Vietnam,"Other Asia, nes",9173.219,Eastern and South-Eastern Asia (excl. China),
2012,Nepal,India,9134.911,Central and Southern Asia,Central and Southern Asia
2012,Vietnam,Pakistan,8884.354,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2012,Vietnam,Indonesia,8642.607,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2012,Sri Lanka,Azerbaijan,8567.773,Central and Southern Asia,Northern Africa and Western Asia
2012,Sri Lanka,Japan,8379.084,Central and Southern Asia,Eastern and South-Eastern Asia (excl. China)
2012,Sri Lanka,United Arab Emirates,8056.8066,Central and Southern Asia,Northern Africa and Western Asia
2012,India,Egypt,7835.584,Central and Southern Asia,Northern Africa and Western Asia
2012,Rwanda,Pakistan,7599.985,Sub-Saharan Africa,Central and Southern Asia
2012,Vietnam,United States,7022.8604,Eastern and South-Eastern Asia (excl. China),Northern America
2012,China,Germany,7001.866,China,Europe
2012,Indonesia,Malaysia,6726.429,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2012,Vietnam,Indonesia,6698.714,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2012,Vietnam,Pakistan,6687.3438,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2012,China,Afghanistan,6685.517,China,Central and Southern Asia
2012,China,Togo,6310.214,China,Sub-Saharan Africa
2012,China,Mali,6275.964,China,Sub-Saharan Africa
2012,China,Iran,6270.785,China,Central and Southern Asia
2012,Indonesia,Pakistan,6243.952,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2012,China,Morocco,6120.6904,China,Northern Africa and Western Asia
2012,Sri Lanka,Ukraine,6045.036,Central and Southern Asia,Europe
2012,India,Germany,6038.6807,Central and Southern Asia,Europe
2012,India,Tunisia,6022.1455,Central and Southern Asia,Northern Africa and Western Asia
2012,United Arab Emirates,Russian Federation,5978.565,Northern Africa and Western Asia,Europe
2012,Sri Lanka,Kuwait,5890.255,Central and Southern Asia,Northern Africa and Western Asia
2012,Sri Lanka,Chile,5758.466,Central and Southern Asia,Latin America and the Caribbean
2012,Sri Lanka,Iraq,5587.3,Central and Southern Asia,Northern Africa and Western Asia
2012,China,"China, Hong Kong SAR",5445.7783,China,China
2012,United Arab Emirates,Iran,5408.026,Northern Africa and Western Asia,Central and Southern Asia
2012,Sri Lanka,Turkey,5372.8467,Central and Southern Asia,Northern Africa and Western Asia
2012,Vietnam,China,5361.738,Eastern and South-Eastern Asia (excl. China),China
2012,Zimbabwe,South Africa,5221.8975,Sub-Saharan Africa,Sub-Saharan Africa
2012,Sri Lanka,United Arab Emirates,5170.089,Central and Southern Asia,Northern Africa and Western Asia
2012,Sri Lanka,Germany,5169.0366,Central and Southern Asia,Europe
2012,Tanzania,United Kingdom,5168.7676,Sub-Saharan Africa,Europe
2012,Sri Lanka,Iran,5146.599,Central and Southern Asia,Central and Southern Asia
2012,United Arab Emirates,Oman,5132.802,Northern Africa and Western Asia,Northern Africa and Western Asia
2012,China,Mali,5035.88,China,Sub-Saharan Africa
2012,China,Libya,4947.2,China,Northern Africa and Western Asia
2012,Malawi,Kenya,4901.644,Sub-Saharan Africa,Sub-Saharan Africa
2012,Argentina,Chile,4661.3506,Latin America and the Caribbean,Latin America and the Caribbean
2012,India,China,4640.044,Central and Southern Asia,China
2012,China,Senegal,4633.129,China,Sub-Saharan Africa
2012,Sri Lanka,Angola,4535.4995,Central and Southern Asia,Sub-Saharan Africa
2012,China,Gambia,4467.8643,China,Sub-Saharan Africa
2012,China,Guinea,4464.342,China,Sub-Saharan Africa
2012,Sri Lanka,Pakistan,4416.453,Central and Southern Asia,Central and Southern Asia
2012,Kenya,Poland,4340.354,Sub-Saharan Africa,Europe
2012,China,Niger,4238.5977,China,Sub-Saharan Africa
2012,Zimbabwe,Mozambique,4238.36,Sub-Saharan Africa,Sub-Saharan Africa
2012,China,Algeria,4163.032,China,Northern Africa and Western Asia
2012,China,Japan,4108.662,China,Eastern and South-Eastern Asia (excl. China)
2012,Russian Federation,Ukraine,4075.6543,Europe,Europe
2012,Burundi,Pakistan,4056.85,Sub-Saharan Africa,Central and Southern Asia
2012,Germany,United States,4052.4846,Europe,Northern America
2012,Indonesia,United States,3918.484,Eastern and South-Eastern Asia (excl. China),Northern America
2012,Sri Lanka,"China, Hong Kong SAR",3894.8545,Central and Southern Asia,China
2012,Iran,Germany,3875.3796,Central and Southern Asia,Europe
2012,Sri Lanka,Jordan,3770.11,Central and Southern Asia,Northern Africa and Western Asia
2012,United Arab Emirates,Iran,3759.665,Northern Africa and Western Asia,Central and Southern Asia
2012,United Kingdom,Ireland,3758.325,Europe,Europe
2012,Austria,Nigeria,3747.751,Europe,Sub-Saharan Africa
2012,Kenya,Ireland,3743.45,Sub-Saharan Africa,Europe
2012,Kenya,India,3688.906,Sub-Saharan Africa,Central and Southern Asia
2012,China,Niger,3604.226,China,Sub-Saharan Africa
2012,Malawi,United States,3587.4956,Sub-Saharan Africa,Northern America
2012,China,Cameroon,3580.7798,China,Sub-Saharan Africa
2012,Uganda,Pakistan,3544.792,Sub-Saharan Africa,Central and Southern Asia
2012,Indonesia,Germany,3437.205,Eastern and South-Eastern Asia (excl. China),Europe
2012,Vietnam,Poland,3437.1572,Eastern and South-Eastern Asia (excl. China),Europe
2012,Netherlands,Poland,3418.904,Europe,Europe
2012,United Kingdom,Canada,3409.621,Europe,Northern America
2012,Vietnam,Malaysia,3303.9888,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2012,India,Australia,3302.757,Central and Southern Asia,Australia and New Zealand
2012,China,France,3292.421,China,Europe
2012,India,Japan,3287.159,Central and Southern Asia,Eastern and South-Eastern Asia (excl. China)
2012,Sri Lanka,Saudi Arabia,3148.1528,Central and Southern Asia,Northern Africa and Western Asia
2012,Azerbaijan,Iraq,3104.626,Northern Africa and Western Asia,Northern Africa and Western Asia
2012,India,Kenya,3098.758,Central and Southern Asia,Sub-Saharan Africa
2012,India,Poland,3090.0225,Central and Southern Asia,Europe
2012,India,Australia,3080.0366,Central and Southern Asia,Australia and New Zealand
2012,India,Netherlands,3052.1072,Central and Southern Asia,Europe
2012,Sri Lanka,China,3036.175,Central and Southern Asia,China
2012,Sri Lanka,Egypt,3018.25,Central and Southern Asia,Northern Africa and Western Asia
2012,Argentina,Germany,3010.8682,Latin America and the Caribbean,Europe
2012,Vietnam,United Arab Emirates,3001.247,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2012,Vietnam,China,2988.8958,Eastern and South-Eastern Asia (excl. China),China
2012,China,"Other Asia, nes",2936.4753,China,
2012,China,Germany,2925.0889,China,Europe
2012,India,United Arab Emirates,2887.1099,Central and Southern Asia,Northern Africa and Western Asia
2012,Rwanda,Kenya,2884.246,Sub-Saharan Africa,Sub-Saharan Africa
2012,China,Russian Federation,2884.2217,China,Europe
2012,China,Turkmenistan,2880.03,China,Central and Southern Asia
2012,China,Ghana,2876.5037,China,Sub-Saharan Africa
2012,United States,Canada,2864.5032,Northern America,Northern America
2012,India,United States,2859.5615,Central and Southern Asia,Northern America
2012,Sri Lanka,Ukraine,2844.413,Central and Southern Asia,Europe
2012,China,Tunisia,2781.0645,China,Northern Africa and Western Asia
2012,China,Sri Lanka,2661.294,China,Central and Southern Asia
2012,Brazil,Chile,2505.8516,Latin America and the Caribbean,Latin America and the Caribbean
2012,China,Ukraine,2451.4622,China,Europe
2012,Russian Federation,Belarus,2448.228,Europe,Europe
2012,Sri Lanka,United States,2439.623,Central and Southern Asia,Northern America
2012,Indonesia,Poland,2407.0952,Eastern and South-Eastern Asia (excl. China),Europe
2012,Sri Lanka,Australia,2398.8513,Central and Southern Asia,Australia and New Zealand
2012,Vietnam,Pakistan,2395.284,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2012,Tanzania,Pakistan,2388.442,Sub-Saharan Africa,Central and Southern Asia
2012,Azerbaijan,Russian Federation,2386.6572,Northern Africa and Western Asia,Europe
2012,Tanzania,South Africa,2380.121,Sub-Saharan Africa,Sub-Saharan Africa
2012,Iran,Indonesia,2273.782,Central and Southern Asia,Eastern and South-Eastern Asia (excl. China)
2012,Poland,United Kingdom,2256.7458,Europe,Europe
2012,Russian Federation,Kazakhstan,2254.4373,Europe,Central and Southern Asia
2012,India,Ukraine,2222.1777,Central and Southern Asia,Europe
2012,Vietnam,"Areas, nes",2219.873,Eastern and South-Eastern Asia (excl. China),
2012,Kenya,Indonesia,2148.11,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2012,Sri Lanka,Jordan,2142.3718,Central and Southern Asia,Northern Africa and Western Asia
2012,United Arab Emirates,United Kingdom,2135.1372,Northern Africa and Western Asia,Europe
2012,United States,Canada,2130.6685,Northern America,Northern America
2012,Sri Lanka,Netherlands,2113.3914,Central and Southern Asia,Europe
2012,Argentina,Netherlands,2105.4817,Latin America and the Caribbean,Europe
2012,Sri Lanka,Turkey,2091.2717,Central and Southern Asia,Northern Africa and Western Asia
2012,Sri Lanka,Lebanon,2085.34,Central and Southern Asia,Northern Africa and Western Asia
2012,China,Senegal,2026.648,China,Sub-Saharan Africa
2012,China,Pakistan,2008.3381,China,Central and Southern Asia
2012,Yemen,Saudi Arabia,2001.6766,Northern Africa and Western Asia,Northern Africa and Western Asia
2012,United Arab Emirates,Ukraine,1986.9918,Northern Africa and Western Asia,Europe
2012,Switzerland,United Kingdom,1950.7394,Europe,Europe
2012,Sri Lanka,South Africa,1939.791,Central and Southern Asia,Sub-Saharan Africa
2012,China,Tajikistan,1923.994,China,Central and Southern Asia
2012,India,Sri Lanka,1912.7983,Central and Southern Asia,Central and Southern Asia
2012,Papua New Guinea,Russian Federation,1892.16,Oceania (excl. Australia and New Zealand),Europe
2012,Papua New Guinea,Russian Federation,1892.16,Oceania (excl. Australia and New Zealand),Europe
2012,Vietnam,Germany,1890.2146,Eastern and South-Eastern Asia (excl. China),Europe
2012,India,Russian Federation,1860.4121,Central and Southern Asia,Europe
2012,Vietnam,Thailand,1856.2446,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2012,Sri Lanka,Germany,1813.3873,Central and Southern Asia,Europe
2012,Kenya,Canada,1811.741,Sub-Saharan Africa,Northern America
2012,Uganda,Kenya,1799.642,Sub-Saharan Africa,Sub-Saharan Africa
2012,Sri Lanka,"Other Asia, nes",1787.716,Central and Southern Asia,
2012,Indonesia,United Arab Emirates,1778.3035,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2012,United Arab Emirates,Australia,1757.5262,Northern Africa and Western Asia,Australia and New Zealand
2012,"Areas, nes",Vietnam,1747.081,,Eastern and South-Eastern Asia (excl. China)
2012,Vietnam,Germany,1741.5154,Eastern and South-Eastern Asia (excl. China),Europe
2012,Pakistan,Afghanistan,1734.606,Central and Southern Asia,Central and Southern Asia
2012,Iran,India,1733.642,Central and Southern Asia,Central and Southern Asia
2012,Niger,China,1731.152,Sub-Saharan Africa,China
2012,China,Japan,1728.6929,China,Eastern and South-Eastern Asia (excl. China)
2012,Sri Lanka,United Kingdom,1713.0411,Central and Southern Asia,Europe
2012,Argentina,United Kingdom,1707.565,Latin America and the Caribbean,Europe
2012,Kenya,United States,1686.662,Sub-Saharan Africa,Northern America
2012,Sri Lanka,Italy,1670.631,Central and Southern Asia,Europe
2012,Sri Lanka,Saudi Arabia,1669.6473,Central and Southern Asia,Northern Africa and Western Asia
2012,Zimbabwe,United States,1658.961,Sub-Saharan Africa,Northern America
2012,China,Netherlands,1658.2435,China,Europe
2012,Vietnam,Ukraine,1642.0704,Eastern and South-Eastern Asia (excl. China),Europe
2012,Tanzania,Russian Federation,1609.1567,Sub-Saharan Africa,Europe
2012,China,Mongolia,1565.191,China,Eastern and South-Eastern Asia (excl. China)
2012,Indonesia,Australia,1561.935,Eastern and South-Eastern Asia (excl. China),Australia and New Zealand
2012,Germany,Netherlands,1551.5251,Europe,Europe
2012,Vietnam,China,1533.1,Eastern and South-Eastern Asia (excl. China),China
2012,United Kingdom,Switzerland,1512.4751,Europe,Europe
2012,China,Australia,1508.3455,China,Australia and New Zealand
2012,Kenya,Japan,1505.481,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2012,Belgium,France,1478.1774,Europe,Europe
2012,Mozambique,Kenya,1474.206,Sub-Saharan Africa,Sub-Saharan Africa
2012,Sri Lanka,Kuwait,1471.818,Central and Southern Asia,Northern Africa and Western Asia
2012,United States,Canada,1465.5623,Northern America,Northern America
2012,Kenya,Turkey,1455.441,Sub-Saharan Africa,Northern Africa and Western Asia
2012,United Arab Emirates,Qatar,1446.6316,Northern Africa and Western Asia,Northern Africa and Western Asia
2012,China,United States,1442.915,China,Northern America
2012,China,United States,1441.3818,China,Northern America
2012,Poland,Sweden,1436.0676,Europe,Europe
2012,India,Saudi Arabia,1434.0121,Central and Southern Asia,Northern Africa and Western Asia
2012,India,Indonesia,1430.4099,Central and Southern Asia,Eastern and South-Eastern Asia (excl. China)
2012,Sri Lanka,Poland,1427.2603,Central and Southern Asia,Europe
2012,Sri Lanka,Japan,1425.4678,Central and Southern Asia,Eastern and South-Eastern Asia (excl. China)
2012,Iran,Russian Federation,1404.518,Central and Southern Asia,Europe
2012,Kenya,Bangladesh,1396.88,Sub-Saharan Africa,Central and Southern Asia
2012,Indonesia,Egypt,1394.7356,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2012,United Kingdom,Belgium,1394.482,Europe,Europe
2012,India,Saudi Arabia,1392.5369,Central and Southern Asia,Northern Africa and Western Asia
2012,Iran,Netherlands,1383.45,Central and Southern Asia,Europe
2012,Poland,France,1380.0643,Europe,Europe
2012,Kenya,Ukraine,1373.244,Sub-Saharan Africa,Europe
2012,China,Mauritania,1372.7612,China,Sub-Saharan Africa
2012,Kenya,Saudi Arabia,1363.0,Sub-Saharan Africa,Northern Africa and Western Asia
2012,Argentina,Poland,1358.6724,Latin America and the Caribbean,Europe
2012,Argentina,Lebanon,1356.7704,Latin America and the Caribbean,Northern Africa and Western Asia
2012,Sri Lanka,Uzbekistan,1352.176,Central and Southern Asia,Central and Southern Asia
2012,Tanzania,United Arab Emirates,1351.906,Sub-Saharan Africa,Northern Africa and Western Asia
2012,Malawi,United Arab Emirates,1349.4194,Sub-Saharan Africa,Northern Africa and Western Asia
2012,China,United Kingdom,1346.6228,China,Europe
2012,China,Myanmar,1342.5399,China,Eastern and South-Eastern Asia (excl. China)
2012,Canada,United States,1337.2604,Northern America,Northern America
2012,Vietnam,"Areas, nes",1324.261,Eastern and South-Eastern Asia (excl. China),
2012,India,Israel,1296.9966,Central and Southern Asia,Northern Africa and Western Asia
2012,Argentina,India,1293.7771,Latin America and the Caribbean,Central and Southern Asia
2012,United Kingdom,Poland,1289.0431,Europe,Europe
2012,Kenya,China,1283.543,Sub-Saharan Africa,China
2012,India,Germany,1272.1249,Central and Southern Asia,Europe
2012,South Africa,Eswatini,1271.5566,Sub-Saharan Africa,Sub-Saharan Africa
2012,Malawi,Germany,1254.6312,Sub-Saharan Africa,Europe
2012,Pakistan,Afghanistan,1249.7413,Central and Southern Asia,Central and Southern Asia
2012,India,Canada,1234.6288,Central and Southern Asia,Northern America
2012,United Arab Emirates,Russian Federation,1212.1772,Northern Africa and Western Asia,Europe
2012,China,Burkina Faso,1211.9689,China,Sub-Saharan Africa
2012,Vietnam,Saudi Arabia,1211.605,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2012,Vietnam,Saudi Arabia,1203.6863,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2012,Uganda,United Arab Emirates,1199.7295,Sub-Saharan Africa,Northern Africa and Western Asia
2012,Sri Lanka,Poland,1196.0603,Central and Southern Asia,Europe
2012,India,Canada,1179.4565,Central and Southern Asia,Northern America
2012,Kenya,Germany,1170.9634,Sub-Saharan Africa,Europe
2012,China,Thailand,1169.3093,China,Eastern and South-Eastern Asia (excl. China)
2012,China,Pakistan,1169.2213,China,Central and Southern Asia
2012,China,"China, Hong Kong SAR",1168.9186,China,China
2012,"Areas, nes",Vietnam,1161.85,,Eastern and South-Eastern Asia (excl. China)
2012,Netherlands,Germany,1156.3313,Europe,Europe
2012,China,"China, Hong Kong SAR",1153.2527,China,China
2012,Kenya,Sri Lanka,1150.686,Sub-Saharan Africa,Central and Southern Asia
2012,Indonesia,Ukraine,1135.7428,Eastern and South-Eastern Asia (excl. China),Europe
2012,Germany,France,1114.9354,Europe,Europe
2012,Indonesia,China,1113.1604,Eastern and South-Eastern Asia (excl. China),China
2012,Azerbaijan,Russian Federation,1112.4255,Northern Africa and Western Asia,Europe
2012,China,Benin,1110.4725,China,Sub-Saharan Africa
2012,Poland,Italy,1091.2489,Europe,Europe
2012,China,Poland,1087.0625,China,Europe
2012,China,Malaysia,1083.6775,China,Eastern and South-Eastern Asia (excl. China)
2012,Sri Lanka,United States,1081.4343,Central and Southern Asia,Northern America
2012,United Arab Emirates,Ghana,1079.6145,Northern Africa and Western Asia,Sub-Saharan Africa
2012,United Kingdom,Germany,1061.8269,Europe,Europe
2012,Indonesia,India,1048.3735,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2012,India,Ireland,1046.4172,Central and Southern Asia,Europe
2012,Germany,Russian Federation,1036.9089,Europe,Europe
2012,India,United Kingdom,1032.3881,Central and Southern Asia,Europe
2012,China,United Kingdom,1028.4,China,Europe
2012,United Arab Emirates,Uzbekistan,1017.78,Northern Africa and Western Asia,Central and Southern Asia
2012,Malawi,Poland,1013.70856,Sub-Saharan Africa,Europe
2012,Vietnam,United States,1012.8929,Eastern and South-Eastern Asia (excl. China),Northern America
2012,Germany,Poland,1010.9939,Europe,Europe
2012,China,Kyrgyzstan,996.1781,China,Central and Southern Asia
2012,Kenya,Netherlands,983.069,Sub-Saharan Africa,Europe
2012,Zimbabwe,United Kingdom,978.0254,Sub-Saharan Africa,Europe
2012,China,Russian Federation,976.43665,China,Europe
2012,China,Egypt,973.48315,China,Northern Africa and Western Asia
2012,Argentina,Russian Federation,963.75525,Latin America and the Caribbean,Europe
2012,Germany,France,961.12,Europe,Europe
2012,Sri Lanka,Kyrgyzstan,956.3065,Central and Southern Asia,Central and Southern Asia
2012,Indonesia,Australia,955.9232,Eastern and South-Eastern Asia (excl. China),Australia and New Zealand
2012,China,Belgium,954.1062,China,Europe
2012,Indonesia,Germany,949.0362,Eastern and South-Eastern Asia (excl. China),Europe
2012,Sri Lanka,Russian Federation,943.46643,Central and Southern Asia,Europe
2012,China,Cote d'Ivoire,940.2762,China,Sub-Saharan Africa
2012,Indonesia,Iran,936.07,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2012,India,Kazakhstan,929.3257,Central and Southern Asia,Central and Southern Asia
2012,Japan,United States,926.5608,Eastern and South-Eastern Asia (excl. China),Northern America
2012,Egypt,Jordan,919.9004,Northern Africa and Western Asia,Northern Africa and Western Asia
2012,Malawi,Pakistan,903.9004,Sub-Saharan Africa,Central and Southern Asia
2012,Sri Lanka,France,889.2787,Central and Southern Asia,Europe
2012,Rwanda,United Kingdom,870.126,Sub-Saharan Africa,Europe
2012,Rwanda,United Arab Emirates,863.629,Sub-Saharan Africa,Northern Africa and Western Asia
2012,Indonesia,Afghanistan,859.245,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2012,United Arab Emirates,Ukraine,856.9015,Northern Africa and Western Asia,Europe
2012,Indonesia,Poland,847.004,Eastern and South-Eastern Asia (excl. China),Europe
2012,Indonesia,Pakistan,846.755,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2012,China,Cote d'Ivoire,837.8284,China,Sub-Saharan Africa
2012,Vietnam,Russian Federation,836.0803,Eastern and South-Eastern Asia (excl. China),Europe
2012,Kenya,South Africa,834.397,Sub-Saharan Africa,Sub-Saharan Africa
2012,China,Afghanistan,833.452,China,Central and Southern Asia
2012,Ireland,United Kingdom,833.0696,Europe,Europe
2012,India,Azerbaijan,824.9753,Central and Southern Asia,Northern Africa and Western Asia
2012,Free Zones,United Arab Emirates,824.641,,Northern Africa and Western Asia
2012,China,France,821.38763,China,Europe
2012,Kenya,Saudi Arabia,816.0,Sub-Saharan Africa,Northern Africa and Western Asia
2012,United Arab Emirates,Bahrain,815.21295,Northern Africa and Western Asia,Northern Africa and Western Asia
2012,China,Kazakhstan,813.74945,China,Central and Southern Asia
2012,Germany,United Kingdom,812.08154,Europe,Europe
2012,India,Malaysia,811.9721,Central and Southern Asia,Eastern and South-Eastern Asia (excl. China)
2012,Oman,Somalia,810.975,Northern Africa and Western Asia,Sub-Saharan Africa
2012,Sri Lanka,New Zealand,808.5559,Central and Southern Asia,Australia and New Zealand
2012,Uganda,Egypt,800.339,Sub-Saharan Africa,Northern Africa and Western Asia
2012,China,Benin,789.15027,China,Sub-Saharan Africa
2012,India,Poland,785.7108,Central and Southern Asia,Europe
2012,Vietnam,India,785.13464,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2012,Zimbabwe,United Arab Emirates,775.505,Sub-Saharan Africa,Northern Africa and Western Asia
2012,Sri Lanka,China,774.62476,Central and Southern Asia,China
2012,Indonesia,Japan,769.99664,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2012,Brazil,Japan,769.80304,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2012,Indonesia,Turkey,768.26575,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2012,Kenya,Switzerland,768.263,Sub-Saharan Africa,Europe
2012,United Arab Emirates,Afghanistan,767.956,Northern Africa and Western Asia,Central and Southern Asia
2012,China,Poland,766.71985,China,Europe
2012,Sri Lanka,Belgium,762.058,Central and Southern Asia,Europe
2012,Argentina,Indonesia,758.0206,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2012,Indonesia,China,757.2114,Eastern and South-Eastern Asia (excl. China),China
2012,United Kingdom,United States,747.55066,Europe,Northern America
2012,Argentina,Paraguay,743.99475,Latin America and the Caribbean,Latin America and the Caribbean
2012,South Africa,United Kingdom,741.5077,Sub-Saharan Africa,Europe
2012,Vietnam,United Arab Emirates,731.48816,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2012,Sri Lanka,Ukraine,718.74927,Central and Southern Asia,Europe
2012,Yemen,Saudi Arabia,707.9788,Northern Africa and Western Asia,Northern Africa and Western Asia
2012,Papua New Guinea,Malaysia,705.25,Oceania (excl. Australia and New Zealand),Eastern and South-Eastern Asia (excl. China)
2012,Malawi,Russian Federation,698.8181,Sub-Saharan Africa,Europe
2012,Turkey,Kyrgyzstan,695.521,Northern Africa and Western Asia,Central and Southern Asia
2012,China,Netherlands,695.4535,China,Europe
2012,China,Spain,693.88257,China,Europe
2012,Germany,United States,692.2813,Europe,Northern America
2012,Germany,France,689.4471,Europe,Europe
2012,India,Afghanistan,685.887,Central and Southern Asia,Central and Southern Asia
2012,China,Iran,683.901,China,Central and Southern Asia
2012,Malawi,Netherlands,679.70184,Sub-Saharan Africa,Europe
2012,China,France,673.37976,China,Europe
2012,South Africa,Botswana,672.1569,Sub-Saharan Africa,Sub-Saharan Africa
2012,Sri Lanka,Belarus,672.0526,Central and Southern Asia,Europe
2012,Sri Lanka,Malaysia,670.9997,Central and Southern Asia,Eastern and South-Eastern Asia (excl. China)
2012,South Africa,Namibia,670.83765,Sub-Saharan Africa,Sub-Saharan Africa
2012,China,United Arab Emirates,668.97766,China,Northern Africa and Western Asia
2012,Sri Lanka,Kazakhstan,665.5945,Central and Southern Asia,Central and Southern Asia
2012,Vietnam,Chile,665.1803,Eastern and South-Eastern Asia (excl. China),Latin America and the Caribbean
2012,Kenya,Chile,662.184,Sub-Saharan Africa,Latin America and the Caribbean
2012,Turkey,Belgium,655.279,Northern Africa and Western Asia,Europe
2012,Togo,Mali,650.0,Sub-Saharan Africa,Sub-Saharan Africa
